,"""optimal""",optimal
1149,15.0,15.0
1150,15.0,15.0
1151,15.0,15.0
1152,15.0,15.0
1153,15.0,15.0
1154,15.0,15.0
1155,13.0,15.0
1156,13.0,13.0
1157,13.0,13.0
1158,13.0,13.0
1159,13.0,13.0
1160,13.0,13.0
1161,13.0,13.0
1162,13.0,13.0
1163,13.0,13.0
1164,13.0,13.0
1165,13.0,13.0
1166,11.0,13.0
1167,11.0,11.0
1168,11.0,11.0
1169,11.0,11.0
1170,11.0,11.0
1171,11.0,11.0
1172,11.0,11.0
1173,11.0,11.0
1174,11.0,11.0
1175,11.0,11.0
1176,11.0,11.0
1177,11.0,11.0
1178,11.0,11.0
1179,11.0,11.0
1180,11.0,11.0
1181,9.0,11.0
1182,9.0,9.0
1183,9.0,9.0
1184,9.0,9.0
1185,9.0,9.0
1186,9.0,9.0
1187,9.0,9.0
1188,9.0,9.0
1189,9.0,9.0
1190,9.0,9.0
1191,9.0,9.0
1192,9.0,9.0
1193,9.0,9.0
1194,9.0,9.0
1195,9.0,9.0
1196,9.0,9.0
1197,9.0,9.0
1198,9.0,9.0
1199,7.0,9.0
1200,7.0,7.0
1201,7.0,7.0
1202,7.0,7.0
1203,7.0,7.0
1204,7.0,7.0
1205,7.0,7.0
1206,7.0,7.0
1207,7.0,7.0
1208,7.0,7.0
1209,7.0,7.0
1210,7.0,7.0
1211,7.0,7.0
1212,7.0,7.0
1213,7.0,7.0
1214,7.0,7.0
1215,7.0,7.0
1216,7.0,7.0
1217,7.0,7.0
1218,7.0,7.0
1219,7.0,7.0
1220,7.0,7.0
1221,7.0,7.0
1222,7.0,7.0
1223,7.0,7.0
1224,7.0,7.0
1225,5.0,7.0
1226,5.0,5.0
1227,5.0,5.0
1228,5.0,5.0
1229,5.0,5.0
1230,5.0,5.0
1231,5.0,5.0
1232,5.0,5.0
1233,5.0,5.0
1234,5.0,5.0
1235,5.0,5.0
1236,5.0,5.0
1237,5.0,5.0
1238,5.0,5.0
1239,5.0,5.0
1240,5.0,5.0
1241,5.0,5.0
1242,5.0,5.0
1243,5.0,5.0
1244,5.0,5.0
1245,5.0,5.0
1246,5.0,5.0
1247,5.0,5.0
1248,5.0,5.0
1249,5.0,5.0
1250,5.0,5.0
1251,5.0,5.0
1252,5.0,5.0
1253,5.0,5.0
1254,5.0,5.0
1255,5.0,5.0
1256,5.0,5.0
1257,5.0,5.0
1258,5.0,5.0
1259,5.0,5.0
1260,5.0,5.0
1261,5.0,5.0
1262,5.0,5.0
1263,5.0,5.0
1264,3.0,5.0
1265,3.0,3.0
1266,3.0,3.0
1267,3.0,3.0
1268,3.0,3.0
1269,3.0,3.0
1270,3.0,3.0
1271,3.0,3.0
1272,3.0,3.0
1273,3.0,3.0
1274,3.0,3.0
1275,3.0,3.0
1276,3.0,3.0
1277,3.0,3.0
1278,3.0,3.0
1279,3.0,3.0
1280,3.0,3.0
1281,3.0,3.0
1282,3.0,3.0
1283,3.0,3.0
1284,3.0,3.0
1285,3.0,3.0
1286,3.0,3.0
1287,3.0,3.0
1288,3.0,3.0
1289,3.0,3.0
1290,3.0,3.0
1291,3.0,3.0
1292,3.0,3.0
1293,3.0,3.0
1294,3.0,3.0
1295,3.0,3.0
1296,3.0,3.0
1297,3.0,3.0
1298,3.0,3.0
1299,3.0,3.0
1300,3.0,3.0
1301,3.0,3.0
1302,3.0,3.0
1303,3.0,3.0
1304,3.0,3.0
1305,3.0,3.0
1306,3.0,3.0
1307,3.0,3.0
1308,3.0,3.0
1309,3.0,3.0
1310,3.0,3.0
1311,3.0,3.0
1312,3.0,3.0
1313,3.0,3.0
1314,3.0,3.0
1315,3.0,3.0
1316,3.0,3.0
1317,3.0,3.0
1318,3.0,3.0
1319,3.0,3.0
1320,3.0,3.0
1321,3.0,3.0
1322,3.0,3.0
1323,3.0,3.0
1324,3.0,3.0
1325,3.0,3.0
1326,3.0,3.0
1327,3.0,3.0
1328,3.0,3.0
1329,3.0,3.0
1330,3.0,3.0
1331,3.0,3.0
1332,3.0,3.0
1333,1.0,1.0
1334,1.0,1.0
1335,1.0,1.0
1336,1.0,1.0
1337,1.0,1.0
1338,1.0,1.0
1339,1.0,1.0
1340,1.0,1.0
1341,1.0,1.0
1342,1.0,1.0
1343,1.0,1.0
1344,1.0,1.0
1345,1.0,1.0
1346,1.0,1.0
1347,1.0,1.0
1348,1.0,1.0
1349,1.0,1.0
1350,1.0,1.0
1351,1.0,1.0
1352,1.0,1.0
1353,1.0,1.0
1354,1.0,1.0
1355,1.0,1.0
1356,1.0,1.0
1357,1.0,1.0
1358,1.0,1.0
1359,1.0,1.0
1360,1.0,1.0
1361,1.0,1.0
1362,1.0,1.0
1363,1.0,1.0
1364,1.0,1.0
1365,1.0,1.0
1366,1.0,1.0
1367,1.0,1.0
1368,1.0,1.0
1369,1.0,1.0
1370,1.0,1.0
1371,1.0,1.0
1372,1.0,1.0
1373,1.0,1.0
1374,1.0,1.0
1375,1.0,1.0
1376,1.0,1.0
1377,1.0,1.0
1378,1.0,1.0
1379,1.0,1.0
1380,1.0,1.0
1381,1.0,1.0
1382,1.0,1.0
1383,1.0,1.0
1384,1.0,1.0
1385,1.0,1.0
1386,1.0,1.0
1387,1.0,1.0
1388,1.0,1.0
1389,1.0,1.0
1390,1.0,1.0
1391,1.0,1.0
1392,1.0,1.0
1393,1.0,1.0
1394,1.0,1.0
1395,1.0,1.0
1396,1.0,1.0
1397,1.0,1.0
1398,1.0,1.0
1399,1.0,1.0
1400,1.0,1.0
1401,1.0,1.0
1402,1.0,1.0
1403,1.0,1.0
1404,1.0,1.0
1405,1.0,1.0
1406,1.0,1.0
1407,1.0,1.0
1408,1.0,1.0
1409,1.0,1.0
1410,1.0,1.0
1411,1.0,1.0
1412,1.0,1.0
1413,1.0,1.0
1414,1.0,1.0
1415,1.0,1.0
1416,1.0,1.0
1417,1.0,1.0
1418,1.0,1.0
1419,1.0,1.0
1420,1.0,1.0
1421,1.0,1.0
1422,1.0,1.0
1423,1.0,1.0
1424,1.0,1.0
1425,1.0,1.0
1426,1.0,1.0
1427,1.0,1.0
1428,1.0,1.0
1429,1.0,1.0
1430,1.0,1.0
1431,1.0,1.0
1432,1.0,1.0
1433,1.0,1.0
1434,1.0,1.0
1435,1.0,1.0
1436,1.0,1.0
1437,1.0,1.0
1438,1.0,1.0
1439,1.0,1.0
1440,1.0,1.0
1441,1.0,1.0
1442,1.0,1.0
1443,1.0,1.0
1444,1.0,1.0
1445,1.0,1.0
1446,1.0,1.0
1447,1.0,1.0
1448,1.0,1.0
1449,1.0,1.0
1450,1.0,1.0
1451,1.0,1.0
1452,1.0,1.0
1453,1.0,1.0
1454,1.0,1.0
1455,1.0,1.0
1456,1.0,1.0
1457,1.0,1.0
1458,1.0,1.0
1459,1.0,1.0
1460,1.0,1.0
1461,1.0,1.0
1462,1.0,1.0
1463,1.0,1.0
1464,1.0,1.0
1465,1.0,1.0
1466,1.0,1.0
1467,1.0,1.0
1468,1.0,1.0
1469,1.0,1.0
1470,1.0,1.0
1471,1.0,1.0
1472,1.0,1.0
1473,1.0,1.0
1474,1.0,1.0
1475,1.0,1.0
1476,1.0,1.0
1477,1.0,1.0
1478,1.0,1.0
1479,1.0,1.0
1480,1.0,1.0
1481,1.0,1.0
1482,1.0,1.0
1483,1.0,1.0
1484,1.0,1.0
1485,1.0,1.0
1486,1.0,1.0
1487,1.0,1.0
1488,1.0,1.0
1489,1.0,1.0
1490,1.0,1.0
1491,1.0,1.0
1492,1.0,1.0
1493,1.0,1.0
1494,1.0,1.0
1495,1.0,1.0
1496,1.0,1.0
1497,1.0,1.0
1498,1.0,1.0
1499,1.0,1.0
1500,1.0,1.0
1501,1.0,1.0
1502,1.0,1.0
1503,1.0,1.0
1504,1.0,1.0
1505,1.0,1.0
1506,1.0,1.0
1507,1.0,1.0
1508,1.0,1.0
1509,1.0,1.0
1510,1.0,1.0
1511,1.0,1.0
1512,1.0,1.0
1513,1.0,1.0
1514,1.0,1.0
1515,1.0,1.0
1516,1.0,1.0
1517,1.0,1.0
1518,1.0,1.0
1519,1.0,1.0
1520,1.0,1.0
1521,1.0,1.0
1522,1.0,1.0
1523,1.0,1.0
1524,1.0,1.0
1525,1.0,1.0
1526,1.0,1.0
1527,1.0,1.0
1528,1.0,1.0
1529,1.0,1.0
1530,1.0,1.0
1531,1.0,1.0
1532,1.0,1.0
1533,1.0,1.0
1534,1.0,1.0
1535,1.0,1.0
1536,1.0,1.0
1537,1.0,1.0
1538,1.0,1.0
1539,1.0,1.0
1540,1.0,1.0
1541,1.0,1.0
1542,1.0,1.0
1543,1.0,1.0
1544,1.0,1.0
1545,1.0,1.0
1546,1.0,1.0
1547,1.0,1.0
1548,1.0,1.0
1549,1.0,1.0
1550,1.0,1.0
1551,1.0,1.0
1552,1.0,1.0
1553,1.0,1.0
1554,1.0,1.0
1555,1.0,1.0
1556,1.0,1.0
1557,1.0,1.0
1558,1.0,1.0
1559,1.0,1.0
1560,1.0,1.0
1561,1.0,1.0
1562,1.0,1.0
1563,1.0,1.0
1564,1.0,1.0
1565,1.0,1.0
1566,1.0,1.0
1567,1.0,1.0
1568,1.0,1.0
1569,1.0,1.0
1570,1.0,1.0
1571,1.0,1.0
1572,1.0,1.0
1573,1.0,1.0
1574,1.0,1.0
1575,1.0,1.0
1576,1.0,1.0
1577,1.0,1.0
1578,1.0,1.0
1579,1.0,1.0
1580,1.0,1.0
1581,1.0,1.0
1582,1.0,1.0
1583,1.0,1.0
1584,1.0,1.0
1585,1.0,1.0
1586,1.0,1.0
1587,1.0,1.0
1588,1.0,1.0
1589,1.0,1.0
1590,1.0,1.0
1591,1.0,1.0
1592,1.0,1.0
1593,1.0,1.0
1594,1.0,1.0
1595,1.0,1.0
1596,1.0,1.0
1597,1.0,1.0
1598,1.0,1.0
1599,1.0,1.0
1600,1.0,1.0
1601,1.0,1.0
1602,1.0,1.0
1603,1.0,1.0
1604,1.0,1.0
1605,1.0,1.0
1606,1.0,1.0
1607,1.0,1.0
1608,1.0,1.0
1609,1.0,1.0
1610,1.0,1.0
1611,1.0,1.0
1612,1.0,1.0
1613,1.0,1.0
1614,1.0,1.0
1615,1.0,1.0
1616,1.0,1.0
1617,1.0,1.0
1618,1.0,1.0
1619,1.0,1.0
1620,1.0,1.0
1621,1.0,1.0
1622,1.0,1.0
1623,1.0,1.0
1624,1.0,1.0
1625,1.0,1.0
1626,1.0,1.0
1627,1.0,1.0
1628,1.0,1.0
1629,1.0,1.0
1630,1.0,1.0
1631,1.0,1.0
1632,1.0,1.0
1633,1.0,1.0
1634,1.0,1.0
1635,1.0,1.0
1636,1.0,1.0
1637,1.0,1.0
1638,1.0,1.0
1639,1.0,1.0
1640,1.0,1.0
1641,1.0,1.0
1642,1.0,1.0
1643,1.0,1.0
1644,1.0,1.0
1645,1.0,1.0
1646,1.0,1.0
1647,1.0,1.0
1648,1.0,1.0
1649,1.0,1.0
1650,1.0,1.0
1651,1.0,1.0
1652,1.0,1.0
1653,1.0,1.0
1654,1.0,1.0
1655,1.0,1.0
1656,1.0,1.0
1657,1.0,1.0
1658,1.0,1.0
1659,1.0,1.0
1660,1.0,1.0
1661,1.0,1.0
1662,1.0,1.0
1663,1.0,1.0
1664,1.0,1.0
1665,1.0,1.0
1666,1.0,1.0
1667,1.0,1.0
1668,1.0,1.0
1669,1.0,1.0
1670,1.0,1.0
1671,1.0,1.0
1672,1.0,1.0
1673,1.0,1.0
1674,1.0,1.0
1675,1.0,1.0
1676,1.0,1.0
1677,1.0,1.0
1678,1.0,1.0
1679,1.0,1.0
1680,1.0,1.0
1681,1.0,1.0
1682,1.0,1.0
1683,1.0,1.0
1684,1.0,1.0
1685,1.0,1.0
1686,1.0,1.0
1687,1.0,1.0
1688,1.0,1.0
1689,1.0,1.0
1690,1.0,1.0
1691,1.0,1.0
1692,1.0,1.0
1693,1.0,1.0
1694,1.0,1.0
1695,1.0,1.0
1696,1.0,1.0
1697,1.0,1.0
1698,1.0,1.0
1699,1.0,1.0
1700,1.0,1.0
1701,1.0,1.0
1702,1.0,1.0
1703,1.0,1.0
1704,1.0,1.0
1705,1.0,1.0
1706,1.0,1.0
1707,1.0,1.0
1708,1.0,1.0
1709,1.0,1.0
1710,1.0,1.0
1711,1.0,1.0
1712,1.0,1.0
1713,1.0,1.0
1714,1.0,1.0
1715,1.0,1.0
1716,1.0,1.0
1717,1.0,1.0
1718,1.0,1.0
1719,1.0,1.0
1720,1.0,1.0
1721,1.0,1.0
1722,1.0,1.0
1723,1.0,1.0
1724,1.0,1.0
1725,1.0,1.0
1726,1.0,1.0
1727,1.0,1.0
1728,1.0,1.0
1729,1.0,1.0
1730,1.0,1.0
1731,1.0,1.0
1732,1.0,1.0
1733,1.0,1.0
1734,1.0,1.0
1735,1.0,1.0
1736,1.0,1.0
1737,1.0,1.0
1738,1.0,1.0
1739,1.0,1.0
1740,1.0,1.0
1741,1.0,1.0
1742,1.0,1.0
1743,1.0,1.0
1744,1.0,1.0
1745,1.0,1.0
1746,1.0,1.0
1747,1.0,1.0
1748,1.0,1.0
1749,1.0,1.0
1750,1.0,1.0
1751,1.0,1.0
1752,1.0,1.0
1753,1.0,1.0
1754,1.0,1.0
1755,1.0,1.0
1756,1.0,1.0
1757,1.0,1.0
1758,1.0,1.0
1759,1.0,1.0
1760,1.0,1.0
1761,1.0,1.0
1762,1.0,1.0
1763,1.0,1.0
1764,1.0,1.0
1765,1.0,1.0
1766,1.0,1.0
1767,1.0,1.0
1768,1.0,1.0
1769,1.0,1.0
1770,1.0,1.0
1771,1.0,1.0
1772,1.0,1.0
1773,1.0,1.0
1774,1.0,1.0
1775,1.0,1.0
1776,1.0,1.0
1777,1.0,1.0
1778,1.0,1.0
1779,1.0,1.0
1780,1.0,1.0
1781,1.0,1.0
1782,1.0,1.0
1783,1.0,1.0
1784,1.0,1.0
1785,1.0,1.0
1786,1.0,1.0
1787,1.0,1.0
1788,1.0,1.0
1789,1.0,1.0
1790,1.0,1.0
1791,1.0,1.0
1792,1.0,1.0
1793,1.0,1.0
1794,1.0,1.0
1795,1.0,1.0
1796,1.0,1.0
1797,1.0,1.0
1798,1.0,1.0
1799,1.0,1.0
1800,1.0,1.0
1801,1.0,1.0
1802,1.0,1.0
1803,1.0,1.0
1804,1.0,1.0
1805,1.0,1.0
1806,1.0,1.0
1807,1.0,1.0
1808,1.0,1.0
1809,1.0,1.0
1810,1.0,1.0
1811,1.0,1.0
1812,1.0,1.0
1813,1.0,1.0
1814,1.0,1.0
1815,1.0,1.0
1816,1.0,1.0
1817,1.0,1.0
1818,1.0,1.0
1819,1.0,1.0
1820,1.0,1.0
1821,1.0,1.0
1822,1.0,1.0
1823,1.0,1.0
1824,1.0,1.0
1825,1.0,1.0
1826,1.0,1.0
1827,1.0,1.0
1828,1.0,1.0
1829,1.0,1.0
1830,1.0,1.0
1831,1.0,1.0
1832,1.0,1.0
1833,1.0,1.0
1834,1.0,1.0
1835,1.0,1.0
1836,1.0,1.0
1837,1.0,1.0
1838,1.0,1.0
1839,1.0,1.0
1840,1.0,1.0
1841,1.0,1.0
1842,1.0,1.0
1843,1.0,1.0
1844,1.0,1.0
1845,1.0,1.0
1846,1.0,1.0
1847,1.0,1.0
1848,1.0,1.0
1849,1.0,1.0
1850,1.0,1.0
1851,1.0,1.0
1852,1.0,1.0
1853,1.0,1.0
1854,1.0,1.0
1855,1.0,1.0
1856,1.0,1.0
1857,1.0,1.0
1858,1.0,1.0
1859,1.0,1.0
1860,1.0,1.0
1861,1.0,1.0
1862,1.0,1.0
1863,1.0,1.0
1864,1.0,1.0
1865,1.0,1.0
1866,1.0,1.0
1867,1.0,1.0
1868,1.0,1.0
1869,1.0,1.0
1870,1.0,1.0
1871,1.0,1.0
1872,1.0,1.0
1873,1.0,1.0
1874,1.0,1.0
1875,1.0,1.0
1876,1.0,1.0
1877,1.0,1.0
1878,1.0,1.0
1879,1.0,1.0
1880,1.0,1.0
1881,1.0,1.0
1882,1.0,1.0
1883,1.0,1.0
1884,1.0,1.0
1885,1.0,1.0
1886,1.0,1.0
1887,1.0,1.0
1888,1.0,1.0
1889,1.0,1.0
1890,1.0,1.0
1891,1.0,1.0
1892,1.0,1.0
1893,1.0,1.0
1894,1.0,1.0
1895,1.0,1.0
1896,1.0,1.0
1897,1.0,1.0
1898,1.0,1.0
1899,1.0,1.0
1900,1.0,1.0
1901,1.0,1.0
1902,1.0,1.0
1903,1.0,1.0
1904,1.0,1.0
1905,1.0,1.0
1906,1.0,1.0
1907,1.0,1.0
1908,1.0,1.0
1909,1.0,1.0
1910,1.0,1.0
1911,1.0,1.0
1912,1.0,1.0
1913,1.0,1.0
1914,1.0,1.0
1915,1.0,1.0
1916,1.0,1.0
1917,1.0,1.0
1918,1.0,1.0
1919,1.0,1.0
1920,1.0,1.0
1921,1.0,1.0
1922,1.0,1.0
1923,1.0,1.0
1924,1.0,1.0
1925,1.0,1.0
1926,1.0,1.0
1927,1.0,1.0
1928,1.0,1.0
1929,1.0,1.0
1930,1.0,1.0
1931,1.0,1.0
1932,1.0,1.0
1933,1.0,1.0
1934,1.0,1.0
1935,1.0,1.0
1936,1.0,1.0
1937,1.0,1.0
1938,1.0,1.0
1939,1.0,1.0
1940,1.0,1.0
1941,1.0,1.0
1942,1.0,1.0
1943,1.0,1.0
1944,1.0,1.0
1945,1.0,1.0
1946,1.0,1.0
1947,1.0,1.0
1948,1.0,1.0
1949,1.0,1.0
1950,1.0,1.0
1951,1.0,1.0
1952,1.0,1.0
1953,1.0,1.0
1954,1.0,1.0
1955,1.0,1.0
1956,1.0,1.0
1957,1.0,1.0
1958,1.0,1.0
1959,1.0,1.0
1960,1.0,1.0
1961,1.0,1.0
1962,1.0,1.0
1963,1.0,1.0
1964,1.0,1.0
1965,1.0,1.0
1966,1.0,1.0
1967,1.0,1.0
1968,1.0,1.0
1969,1.0,1.0
1970,1.0,1.0
1971,1.0,1.0
1972,1.0,1.0
1973,1.0,1.0
1974,1.0,1.0
1975,1.0,1.0
1976,1.0,1.0
1977,1.0,1.0
1978,1.0,1.0
1979,1.0,1.0
1980,1.0,1.0
1981,1.0,1.0
1982,1.0,1.0
1983,1.0,1.0
1984,1.0,1.0
1985,1.0,1.0
1986,1.0,1.0
1987,1.0,1.0
1988,1.0,1.0
1989,1.0,1.0
1990,1.0,1.0
1991,1.0,1.0
1992,1.0,1.0
1993,1.0,1.0
1994,1.0,1.0
1995,1.0,1.0
1996,1.0,1.0
1997,1.0,1.0
1998,1.0,1.0
1999,1.0,1.0
