	Expected time	k^*
Expected Time General	60149.392205258075	All
1	7001.0	7000
2	10501.000000011854	7000
3	12834.33333335309	7000
4	14584.333333359018	7000
5	15984.333333363762	7000
6	17151.000000034383	7000
7	18151.00000003777	7000
8	19026.000000040734	7000
9	19803.777777821146	7000
10	20503.777777823518	7000
11	21140.141414189307	7000
12	21723.474747524615	7000
13	22261.936285987977	7000
14	22761.936285989672	7000
15	23228.60295265792	7000
16	23666.1029526594	7000
17	24077.867658543146	7000
18	24466.75654743335	7000
19	24835.177600066174	7000
20	25185.17760006736	7000
21	25518.510933401823	7000
22	25836.692751584724	7000
23	26141.04057767271	7000
24	26432.707244340363	7000
25	26712.707244341313	7000
26	26981.93801357299	7000
27	27241.19727283313	7000
28	27491.19727283398	7000
29	27732.576583179623	7000
30	27965.90991651375	7000
31	28191.71636812742	7000
32	28410.466368128164	7000
33	28622.587580250092	7000
34	28828.46993319197	7000
35	29028.469933192646	7000
36	29222.91437763775	7000
37	29412.10356682758	7000
38	29596.314093144	7000
39	29775.801272631787	7000
40	29950.80127263238	7000
41	30121.532979950032	7000
42	30288.199646617264	7000
43	30450.990344292233	7000
44	30610.08125338368	7000
45	30765.636808939762	7000
46	30917.81072198376	7000
47	31066.746892197025	7000
48	31212.58022553085	7000
49	31355.43736838848	7000
50	31495.437368388953	7000
51	31632.692270350206	7000
52	31767.307654966044	7000
53	31899.3831266646	7000
54	32029.01275629467	7000
55	32156.285483567826	7000
56	32281.285483568252	7000
57	32404.092501112525	7000
58	32524.782156285346	7000
59	32643.426224082355	7000
60	32760.092890749416	7000
61	32874.84698911046	7000
62	32987.750214917294	7000
63	33098.86132602878	7000
64	33208.23632602915	7000
65	33315.92863372182	7000
66	33421.989239782786	7000
67	33526.46685172344	7000
68	33629.408028194375	7000
69	33730.857303557044	7000
70	33830.857303557386	7000
71	33929.44885285349	7000
72	34026.67107507605	7000
73	34122.56148603527	7000
74	34217.15608063019	7000
75	34310.48941396384	7000
76	34402.594677122055	7000
77	34493.503768031456	7000
