	Expected time	k^*
Expected Time General	50631.12861009181	All
1	6001.0	6000
2	9000.999999992147	6000
3	11000.999999986912	6000
4	12500.999999982983	6000
5	13700.999999979842	6000
6	14700.999999977226	6000
7	15558.14285711784	6000
8	16308.142857115876	6000
9	16974.809523780794	6000
10	17574.809523779222	6000
11	18120.26406923234	6000
12	18620.26406923103	6000
13	19081.802530768284	6000
14	19510.37395933859	6000
15	19910.373959337543	6000
16	20285.37395933656	6000
17	20638.315135806224	6000
18	20971.648469138683	6000
19	21287.437942822067	6000
20	21587.437942821278	6000
21	21873.15222853482	6000
22	22145.879501261377	6000
23	22406.749066478085	6000
24	22656.74906647743	6000
25	22896.749066476805	6000
26	23127.51829724543	6000
27	23349.74051946707	6000
28	23564.026233752225	6000
29	23770.92278547582	6000
30	23970.9227854753	6000
31	24164.47117257157	6000
32	24351.971172571077	6000
33	24533.78935438878	6000
34	24710.259942623612	6000
35	24881.688514051733	6000
36	25048.35518071796	6000
37	25210.5173428797	6000
38	25368.412079721395	6000
39	25522.25823356715	6000
40	25672.25823356676	6000
41	25818.599696981015	6000
42	25961.456839837785	6000
43	26100.99172355835	6000
44	26237.35535992163	6000
45	26370.688693254608	6000
46	26501.12347586296	6000
47	26628.783050330712	6000
48	26753.783050330385	6000
49	26876.232029921903	6000
50	26996.23202992159	6000
51	27113.879088744816	6000
52	27229.26370412913	6000
53	27342.471251298644	6000
54	27453.582362409466	6000
55	27562.67327150009	6000
56	27669.81612864267	6000
57	27775.07928653713	6000
58	27878.527562398926	6000
59	27980.222477652893	6000
60	28080.22247765263	6000
61	28178.58313339008	6000
62	28275.35732693821	6000
63	28370.59542217606	6000
64	28464.345422175815	6000
65	28556.653114483266	6000
66	28647.562205392114	6000
67	28737.114444197847	6000
68	28825.349738315264	6000
69	28912.30626005417	6000
70	28998.020545768235	6000
71	29082.527588021538	6000
72	29165.860921354655	6000
73	29248.052702176352	6000
74	29329.133783257224	6000
75	29409.133783257013	6000
76	29488.08115167786	6000
77	29566.003229599733	6000
78	29642.92630652261	6000
79	29718.87567361102	6000
80	29793.875673610823	6000
81	29867.9497476847	6000
82	29941.120479391826	6000
83	30013.409636018147	6000
84	30084.838207446537	6000
85	30155.42644274047	6000
86	30225.19388460075	6000
87	30294.15940184195	6000
88	30362.341220023587	6000
89	30429.75695036049	6000
90	30496.423617026983	6000
91	30562.357682960876	6000
92	30627.575074265056	6000
93	30692.091203297143	6000
94	30755.920990531016	6000
95	30819.078885267692	6000
96	30881.57888526753	6000
97	30943.43455537046	6000
98	31004.659045166216	6000
99	31065.26510577212	6000
100	31125.265105771963	6000
101	31184.671046365867	6000
102	31243.494575777484	6000
103	31301.747002961794	6000
104	31359.439310653946	6000
105	31416.582167796656	6000
106	31473.185941381413	6000
107	31529.260707736405	6000
108	31584.816263291817	6000
109	31639.862134851304	6000
110	31694.407589396615	6000
111	31748.461643450522	6000
112	31802.03307202181	6000
113	31855.130417154418	6000
114	31907.761996101646	6000
115	31959.93590914499	6000
116	32011.66004707589	6000
117	32062.942098357802	6000
118	32113.78955598479	6000
119	32164.20972405188	6000
120	32214.20972405175	6000
121	32263.796500911125	6000
122	32312.976828779847	6000
123	32361.757316584597	6000
124	32410.144413358663	6000
125	32458.144413358536	6000
126	32505.76346097746	6000
127	32553.007555465523	6000
128	32599.882555465403	6000
129	32646.39418337226	6000
130	32692.548029525984	6000
131	32738.349556243422	6000
132	32783.804101697846	6000
133	32828.916883652615	6000
134	32873.69300305549	6000
135	32918.137447499816	6000
136	32962.255094558524	6000
137	33006.05071499637	6000
138	33049.52897586582	6000
139	33092.69444349161	6000
140	33135.55158634864	6000
141	33178.1047778379	6000
142	33220.358298964544	6000
143	33262.31634092248	6000
144	33303.983007589035	6000
145	33345.36231793375	6000
146	33386.4582083446	6000
147	33427.274534875105	6000
148	33467.815075415536	6000
149	33508.08353179127	6000
150	33548.08353179117	6000
151	33587.818631128815	6000
152	33627.29231533923	6000
153	33666.50800161364	6000
154	33705.46904057458	6000
155	33744.17871799384	6000
156	33782.64025645528	6000
157	33820.856816964726	6000
158	33858.831500508924	6000
159	33896.567349565434	6000
160	33934.06734956533	6000
161	33971.33443031057	6000
162	34008.37146734751	6000
163	34045.181283298334	6000
164	34081.7666491519	6000
165	34118.13028551544	6000
166	34154.2748638286	6000
167	34190.20300754108	6000
168	34225.917293255276	6000
169	34261.420251835065	6000
170	34296.714369482026	6000
171	34331.802088780176	6000
172	34366.68580971032	6000
173	34401.367890635076	6000
174	34435.85064925568	6000
175	34470.13636354131	6000
176	34504.22727263213	6000
177	34538.12557771679	6000
178	34571.83344288524	6000
179	34605.35299595778	6000
180	34638.68632929103	6000
181	34671.83550056166	6000
182	34704.80253352861	6000
183	34737.58941877443	6000
184	34770.19811442652	6000
185	34802.63054685887	6000
186	34834.88861137492	6000
187	34866.97417287216	6000
188	34898.88906648909	6000
189	34930.63509823504	6000
190	34962.21404560338	6000
191	34993.62765816874	6000
192	35024.87765816866	6000
193	35055.96574107013	6000
194	35086.893576121605	6000
195	35117.66280689076	6000
196	35148.275051788645	6000
197	35178.73190458044	6000
198	35209.03493488339	6000
199	35239.18568865216	6000
200	35269.185688652076	6000
201	35299.03643492066	6000
202	35328.73940521761	6000
203	35358.296055463834	6000
204	35387.70782016964	6000
205	35416.97611285249	6000
206	35446.10232644465	6000
207	35475.08783369095	6000
208	35503.93398753703	6000
209	35532.642121508245	6000
210	35561.2135500796	6000
211	35589.64956903687	6000
212	35617.95145582925	6000
213	35646.12046991369	6000
214	35674.15785309119	6000
215	35702.064829835304	6000
216	35729.842607613005	6000
217	35757.492377198185	6000
218	35785.01531297793	6000
219	35812.41257325183	6000
220	35839.68530052449	6000
221	35866.83462179139	6000
222	35893.861648818354	6000
223	35920.767478414695	6000
224	35947.55319270034	6000
225	35974.21985936693	6000
226	36000.76853193324	6000
227	36027.20024999484	6000
228	36053.51603946846	6000
229	36079.71691283084	6000
230	36105.80386935251	6000
231	36131.77789532647	6000
232	36157.63996429193	6000
233	36183.39103725323	6000
234	36209.032062894184	6000
235	36234.56397778773	6000
236	36259.98770660122	6000
237	36285.30416229736	6000
238	36310.51424633091	6000
239	36335.6188488413	6000
240	36360.61884884124	6000
241	36385.515114401336	6000
242	36410.30850283102	6000
243	36434.99986085565	6000
244	36459.59002479001	6000
245	36484.07982070831	6000
246	36508.47006461069	6000
247	36532.76156258633	6000
248	36556.955110973366	6000
249	36581.05149651547	6000
250	36605.05149651541	6000
251	36628.95587898546	6000
252	36652.76540279492	6000
253	36676.48081781462	6000
254	36700.10286505865	6000
255	36723.6322768233	6000
256	36747.06977682324	6000
257	36770.41608032512	6000
258	36793.671894278545	6000
259	36816.83791744451	6000
260	36839.91484052138	6000
261	36862.903346268446	6000
262	36885.80410962716	6000
263	36908.61779784003	6000
264	36931.345070567244	6000
265	36953.98658000115	6000
266	36976.54297097853	6000
267	36999.01488109083	6000
268	37021.40294079226	6000
269	37043.70777350596	6000
270	37065.929995728126	6000
271	37088.07021713028	6000
272	37110.12904065963	6000
273	37132.107062637595	6000
274	37154.004872856516	6000
275	37175.82305467464	6000
276	37197.56218510937	6000
277	37219.222834928805	6000
278	37240.80556874169	6000
279	37262.31094508572	6000
280	37283.73951651424	6000
281	37305.091829681434	6000
282	37326.36842542606	6000
283	37347.56983885357	6000
284	37368.69659941689	6000
285	37389.74923099579	6000
286	37410.72825197475	6000
287	37431.634175319654	6000
288	37452.46750865293	6000
289	37473.22875432762	6000
290	37493.91840949998	6000
291	37514.536966200954	6000
292	37535.08491140638	6000
293	37555.562727105986	6000
294	37575.97089037124	6000
295	37596.309873422026	6000
296	37616.58014369224	6000
297	37636.78216389421	6000
298	37656.91639208208	6000
299	37676.983281714136	6000
300	37696.983281714085	6000
301	37716.91683653131	6000
302	37736.78438620013	6000
303	37756.58636639809	6000
304	37776.3232085033	6000
305	37795.99533965079	6000
306	37815.60318278799	6000
307	37835.147156729305	6000
308	37854.62767620977	6000
309	37874.04515193788	6000
310	37893.39999064751	6000
311	37912.69259514907	6000
312	37931.923364379785	6000
313	37951.09269345322	6000
314	37970.20097370794	6000
315	37989.24859275552	6000
316	38008.23593452762	6000
317	38027.16337932253	6000
318	38046.03130385078	6000
319	38064.8400812802	6000
320	38083.59008128015	6000
321	38102.281670065146	6000
322	38120.915210437764	6000
323	38139.49106183091	6000
324	38158.00958034938	6000
325	38176.47111881088	6000
326	38194.87602678629	6000
327	38213.224650639444	6000
328	38231.51733356622	6000
329	38249.75441563304	6000
330	38267.93623381482	6000
331	38286.0631220323	6000
332	38304.13541118888	6000
333	38322.153429206846	6000
334	38340.11750106308	6000
335	38358.02794882423	6000
336	38375.885091681324	6000
337	38393.68924598395	6000
338	38411.44072527384	6000
339	38429.139840318036	6000
340	38446.78689914152	6000
341	38464.38220705936	6000
342	38481.92606670844	6000
343	38499.41877807865	6000
344	38516.860638543716	6000
345	38534.2519428915	6000
346	38551.592983353876	6000
347	38568.88404963625	6000
348	38586.12542894655	6000
349	38603.317406023874	6000
350	38620.46026316668	6000
351	38637.55428026065	6000
352	38654.59973480606	6000
353	38671.59690194483	6000
354	38688.54605448717	6000
355	38705.447462937824	6000
356	38722.30139552205	6000
357	38739.10811821109	6000
358	38755.86789474735	6000
359	38772.580986669316	6000
360	38789.247653335944	6000
361	38805.86815195086	6000
362	38822.44273758618	6000
363	38838.97166320597	6000
364	38855.45517968944	6000
365	38871.89353585378	6000
366	38888.28697847669	6000
367	38904.6357523186	6000
368	38920.940100144646	6000
369	38937.200262746235	6000
370	38953.41647896241	6000
371	38969.58898570091	6000
372	38985.71801795893	6000
373	39001.8038088436	6000
374	39017.84658959223	6000
375	39033.84658959218	6000
376	39049.80403640065	6000
377	39065.71915576401	6000
378	39081.592171636985	6000
379	39097.42330620159	6000
380	39113.21277988576	6000
381	39128.96081138178	6000
382	39144.66761766446	6000
383	39160.33341400907	6000
384	39175.95841400902	6000
385	39191.542829593396	6000
386	39207.086871044135	6000
387	39222.59074701309	6000
388	39238.054664538824	6000
389	39253.478829063206	6000
390	39268.86344444778	6000
391	39284.20871298994	6000
392	39299.51483543888	6000
393	39314.78201101136	6000
394	39330.01043740726	6000
395	39345.20031082495	6000
396	39360.35182597642	6000
397	39375.46517610233	6000
398	39390.54055298671	6000
