	Expected time	k^*
Expected Time General	84533.96646025045	All
1	9501.0	9500
2	14251.000000018299	9500
3	17417.666666697165	9500
4	19792.666666706315	9500
5	21692.666666713634	9500
6	23276.000000053067	9500
7	24633.14285720115	9500
8	25820.642857205723	9500
9	26876.19841276534	9500
10	27826.198412768998	9500
11	28689.83477640869	9500
12	29481.501443078407	9500
13	30212.270673850453	9500
14	30890.8421024245	9500
15	31524.175435760273	9500
16	32117.925435762558	9500
17	32676.748965176477	9500
18	33204.52674295629	9500
19	33704.526742958216	9500
20	34179.52674296005	9500
21	34631.90769534274	9500
22	35063.725877162586	9500
23	35476.76935542504	9500
24	35872.60268875991	9500
25	36252.60268876137	9500
26	36617.98730414739	9500
27	36969.8391560006	9500
28	37309.124870287626	9500
29	37636.71107718544	9500
30	37953.377743853336	9500
31	38259.82935675774	9500
32	38556.70435675889	9500
33	38844.5831446388	9500
34	39123.994909345754	9500
35	39395.423480775375	9500
36	39659.31236966528	9500
37	39916.06912642302	9500
38	40166.06912642398	9500
39	40409.65887001467	9500
40	40647.158870015584	9500
41	40878.86618708965	9500
42	41105.05666328099	9500
43	41325.98689583999	9500
44	41541.895986749914	9500
45	41753.00709786184	9500
46	41959.52883699307	9500
47	42161.656496568314	9500
48	42359.57316323574	9500
49	42553.4507142569	9500
50	42743.450714257626	9500
51	42929.72522406227	9500
52	43112.41753175528	9500
53	43291.66281477484	9500
54	43467.58874070144	9500
55	43640.31601342937	9500
56	43809.95887057289	9500
57	43976.625537240194	9500
58	44140.418640689095	9500
59	44301.43558984226	9500
60	44459.768923176205	9500
61	44615.50662809484	9500
62	44768.73243454704	9500
63	44919.52608534127	9500
64	45067.96358534184	9500
65	45214.11743149624	9500
66	45358.056825436186	9500
67	45499.84787021285	9500
68	45639.55375256633	9500
69	45777.23491198715	9500
70	45912.94919770196	9500
71	46046.75201460389	9500
72	46178.696459048835	9500
73	46308.83344535071	9500
74	46437.21182372959	9500
75	46563.878490396746	9500
76	46688.87849039723	9500
77	46812.25511377433	9500
78	46934.04998556967	9500
79	47054.30315012709	9500
80	47173.05315012754	9500
81	47290.33710074527	9500
82	47406.190759282304	9500
83	47520.64859060805	9500
84	47633.74382870372	9500
85	47745.50853458651	9500
86	47855.973650866006	9500
87	47965.16905316528	9500
88	48073.12359862024	9500
89	48179.86517165435	9500
90	48285.420727210316	9500
91	48389.81633160632	9500
92	48493.07720117194	9500
93	48595.227738806745	9500
94	48696.291568594366	9500
95	48796.29156859475	9500
96	48895.24990192847	9500
97	48993.18804625874	9500
98	49090.12682176932	9500
99	49186.08641772928	9500
100	49281.086417729646	9500
101	49375.14582367061	9500
102	49468.28307857293	9500
103	49560.51608828201	9500
104	49651.86224212851	9500
105	49742.33843260505	9500
106	49831.96107411483	9500
107	49920.74612084414	9500
108	50008.70908380744	9500
109	50095.86504711052	9500
110	50182.22868347449	9500
111	50267.8142690604	9500
112	50352.635697632155	9500
113	50436.70649409266	9500
114	50520.03982742631	9500
115	50602.64852307881	9500
116	50684.54507480326	9500
117	50765.74165600015	9500
118	50846.25013057674	9500
119	50926.08206335016	9500
120	51005.24873001713	9500
121	51083.761126711644	9500
122	51161.62997917096	9500
123	51238.86575152898	9500
124	51315.47865475508	9500
125	51391.478654755374	9500
126	51466.8754801525	9500
127	51541.67862975908	9500
128	51615.897379759364	9500
129	51689.54079061236	9500
130	51762.61771368956	9500
131	51835.136797659296	9500
132	51907.10649462927	9500
133	51978.53506605812	9500
134	52049.43058844644	9500
135	52119.80095881708	9500
136	52189.65389999383	9500
137	52258.996965687526	9500
138	52327.83754539794	9500
139	52396.18286913921	9500
140	52464.040011996614	9500
141	52531.41589852169	9500
142	52598.317306972654	9500
143	52664.75087340648	9500
144	52730.723095628964	9500
145	52796.24033700853	9500
146	52861.30883015946	9500
147	52925.93468049984	9500
148	52990.12386968927	9500
149	53053.88225895126	9500
150	53117.21559228483	9500
151	53180.12949956985	9500
152	53242.62949957008	9500
153	53304.72100283829	9500
154	53366.40931452684	9500
155	53427.69963710773	9500
156	53488.5970730054	9500
