	Expected time	k^*
Expected Time General	74689.78058637674	All
1	8501.0	8500
2	12750.999999982705	8500
3	15584.333333304508	8500
4	17709.33333329586	8500
5	19409.33333328894	8500
6	20825.999999949847	8500
7	22040.285714230617	8500
8	23102.785714226295	8500
9	24047.230158666895	8500
10	24897.230158663435	8500
11	25669.957431387564	8500
12	26378.290764718015	8500
13	27032.136918561508	8500
14	27639.279775701893	8500
15	28205.94644236625	8500
16	28737.19644236409	8500
17	29237.196442362056	8500
18	29709.418664582354	8500
19	30156.787085633165	8500
20	30581.787085631437	8500
21	30986.548990391693	8500
22	31372.912626753754	8500
23	31742.477844143552	8500
24	32096.644510808776	8500
25	32436.644510807393	8500
26	32763.567587729143	8500
27	33078.38240254267	8500
28	33381.95383111287	8500
29	33675.05727938754	8500
30	33958.390612719726	8500
31	34232.58416110571	8500
32	34498.20916110463	8500
33	34755.78491867933	8500
34	35005.78491867831	8500
35	35248.64206153447	8500
36	35484.75317264462	8500
37	35714.48290237341	8500
38	35938.16711289882	8500
39	36156.115830846655	8500
40	36368.61583084579	8500
41	36575.93290401567	8500
42	36778.313856395805	8500
43	36975.988274999654	8500
44	37169.170093180684	8500
45	37358.058982068804	8500
46	37542.8415907637	8500
47	37723.69265459275	8500
48	37900.775987925364	8500
49	38074.245375679755	8500
50	38244.245375679064	8500
51	38410.91204234505	8500
52	38574.37358080593	8500
53	38734.750939295845	8500
54	38892.158346702614	8500
55	39046.70380124744	8500
56	39198.48951553253	8500
57	39347.61232254947	8500
58	39494.164046686805	8500
59	39638.23184329639	8500
60	39779.89850996248	8500
61	39919.24277225699	8500
62	40056.339546449984	8500
63	40191.260181370075	8500
64	40324.07268136954	8500
65	40454.84191213824	8500
66	40583.62979092559	8500
67	40710.49546256686	8500
68	40835.49546256635	8500
69	40958.68386836295	8500
70	41080.112439791024	8500
71	41199.830749649685	8500
72	41317.88630520476	8500
73	41434.32466136867	8500
74	41549.189526233065	8500
75	41662.522859565936	8500
76	41774.364964828645	8500
77	41884.754575217805	8500
78	41993.72893419172	8500
79	42101.32387090014	8500
80	42207.5738708997	8500
81	42312.512142504216	8500
82	42416.17067908917	8500
83	42518.58031764297	8500
84	42619.770793833035	8500
85	42719.770793832635	8500
86	42818.608003134555	8500
87	42916.30915255944	8500
88	43012.90006164996	8500
89	43108.4056796271	8500
90	43202.85012407116	8500
91	43296.25671747738	8500
92	43388.64802182483	8500
93	43480.04587128682	8500
94	43570.47140320134	8500
95	43659.94508741151	8500
96	43748.486754077814	8500
97	43836.11562005684	8500
98	43922.85031393404	8500
99	44008.70889979228	8500
100	44093.708899791935	8500
101	44177.86731563317	8500
102	44261.200648966165	8500
103	44343.724920810484	8500
104	44425.45569004092	8500
105	44506.40807099297	8500
106	44586.59675023792	8500
107	44666.036002574045	8500
108	44744.73970627743	8500
109	44822.72135765326	8500
110	44899.994084925675	8500
111	44976.570661501944	8500
112	45052.463518644494	8500
113	45127.68475758224	8500
114	45202.24616109071	8500
115	45276.15920456867	8500
116	45349.43506663734	8500
117	45422.084639286615	8500
118	45494.1185375914	8500
119	45565.54710901968	8500
120	45636.38044235273	8500
121	45706.628376236746	8500
122	45776.30050738401	8500
123	45845.406198440636	8500
124	45913.954585537125	8500
125	45981.95458553684	8500
126	46049.41490299688	8500
127	46116.344036854876	8500
128	46182.7502868546	8500
129	46248.64175972255	8500
130	46314.0263751069	8500
131	46378.91187128984	8500
132	46443.30581068352	8500
133	46507.21558511935	8500
134	46570.64842093999	8500
135	46633.6113839027	8500
136	46696.111383902455	8500
137	46758.15517952264	8500
138	46819.74938242094	8500
139	46880.90046155738	8500
140	46941.61474727142	8500
141	47001.89843521444	8500
142	47061.757590143774	8500
143	47121.198149584096	8500
144	47180.22592736163	8500
145	47238.84661701656	8500
146	47297.06579509852	8500
147	47354.88892434999	8500
148	47412.32135678218	8500
149	47469.36833664772	8500
150	47526.03500331415	8500
151	47582.32639404239	8500
152	47638.24744667374	8500
153	47693.80300222906	8500
154	47748.99780742364	8500
155	47803.83651710085	8500
156	47858.3236965878	8500
157	47912.46382397611	8500
158	47966.261292330324	8500
159	48019.72041182696	8500
160	48072.84541182674	8500
161	48125.64044288243	8500
162	48178.10957868469	8500
163	48230.25681794829	8500
164	48282.086086240764	8500
165	48333.601237755705	8500
166	48384.80605703261	8500
167	48435.70426062522	8500
168	48486.299498720255	8500
169	48536.59535670822	8500
170	48586.59535670801	8500
171	48636.30295904699	8500
172	48685.721563697945	8500
173	48734.854511674625	8500
174	48783.70508638707	8500
175	48832.2765149583	8500
176	48880.571969503566	8500
177	48928.59456837343	8500
178	48976.347377362006	8500
179	49023.83341088137	8500
180	49071.0556331034	8500
181	49118.01695907005	8500
182	49164.720255773165	8500
183	49211.16834320467	8500
184	49257.3639953784	8500
185	49303.309941324165	8500
186	49349.00886605516	8500
187	49394.463411509525	8500
188	49439.67617746678	8500
189	49484.64972244014	8500
190	49529.38656454522	8500
191	49573.88918234608	8500
192	49618.160015679234	8500
193	49662.20146645625	8500
194	49706.01589944577	8500
195	49749.60564303533	8500
196	49792.972989973925	8500
197	49836.120198095574	8500
198	49879.04949102469	8500
199	49921.76305886372	8500
200	49964.26305886354	8500
201	50006.55161607729	8500
202	50048.63082399791	8500
203	50090.50274518	8500
204	50132.16941184649	8500
205	50173.63282648047	8500
206	50214.894962402635	8500
207	50255.95776433484	8500
208	50296.82314895006	8500
209	50337.493005409226	8500
210	50377.96919588525	8500
211	50418.25355607466	8500
212	50458.34789569713	8500
213	50498.25399898336	8500
214	50537.973625151426	8500
215	50577.508508872204	8500
216	50616.8603607239	8500
217	50656.03086763619	8500
218	50695.0216933241	8500
219	50733.834478712066	8500
220	50772.47084234827	8500
221	50810.93238080965	8500
222	50849.220669097784	8500
223	50887.33726102588	8500
224	50925.283689597156	8500
225	50963.06146737478	8500
226	51000.672086843646	8500
227	51038.1170207642	8500
228	51075.397722518435	8500
229	51112.51562644842	8500
230	51149.4721481874	8500
231	51186.26868498379	8500
232	51222.90661601813	8500
233	51259.387302713265	8500
234	51295.7120890379	8500
235	51331.88230180372	8500
236	51367.899250956114	8500
237	51403.76422985892	8500
