	Expected time	k^*
Expected Time General	653.0575026222749	All
1	141.0	140
2	210.9999999999989	140
3	257.6666666666648	140
4	292.66666666666424	140
5	320.66666666666384	140
6	343.9999999999968	140
7	363.9999999999965	140
8	381.4999999999962	140
9	397.0555555555515	140
10	411.0555555555513	140
11	423.7828282828238	140
12	435.4494949494903	140
13	446.218725718721	140
14	456.21872571872075	140
15	465.55205905205395	140
16	474.3020590520538	140
17	482.5373531697007	140
18	490.31513094747834	140
19	497.68355200010984	140
20	504.6835520001097	140
21	511.3502186667763	140
22	517.7138550304126	140
23	523.8008115521516	140
24	529.6341448854848	140
25	535.2341448854847	140
26	540.6187602701	140
27	545.8039454552851	140
28	550.8039454552851	140
29	555.6315316621815	140
30	560.2981983288481	140
31	564.8143273611062	140
32	569.189327361106	140
33	573.4317516035304	140
34	577.5493986623538	140
35	581.5493986623537	140
36	585.4382875512425	140
37	589.2220713350263	140
38	592.906281861342	140
39	596.4960254510855	140
40	599.9960254510855	140
41	603.410659597427	140
42	606.7439929307602	140
43	609.9998068842485	140
44	613.1816250660667	140
45	616.2927361771776	140
46	619.3362144380471	140
47	622.3149378423025	140
48	625.1514318293515	140
49	627.8654021321465	140
50	630.4744964711457	140
51	632.9817725607558	140
52	635.3898765850822	140
53	637.6519604758279	140
54	639.7921054920432	140
55	641.8217486864766	140
56	643.7082011434414	140
57	645.4695964127056	140
58	647.0957742626512	140
59	648.581363211492	140
60	649.9305975932327	140
61	651.1395811081263	140
62	652.2046790643633	140
63	653.1269648694142	140
64	653.8247094260423	126
65	654.1644043088468	112
66	654.387717842173	104
67	654.5556619797269	96
68	654.6846769250585	88
69	654.7723451706179	78
70	654.8072412573035	70
71	654.7665096114631	61
72	654.6350942985682	53
73	654.3950791734676	45
74	654.0329374517049	37
75	653.5375901065282	31
76	652.9037564504636	27
77	652.1269648694142	23
78	651.2046790643633	19
79	650.1395811081263	15
80	648.9305975932327	13
81	647.581363211492	11
82	646.0957742626512	9
83	644.4695964127056	9
84	642.7082011434414	7
85	640.8217486864766	7
86	638.7921054920432	5
87	636.6519604758279	5
88	634.3898765850822	5
89	631.9817725607558	3
90	629.4744964711457	3
91	626.8654021321465	3
92	624.1514318293515	3
93	621.3149378423025	1
94	618.3362144380471	1
95	615.2927361771776	1
96	612.1816250660667	1
97	608.9998068842485	1
98	605.7439929307602	1
99	602.410659597427	1
100	598.9960254510855	1
101	595.4960254510855	1
102	591.906281861342	1
103	588.2220713350263	1
104	584.4382875512425	1
105	580.5493986623537	1
106	576.5493986623538	1
107	572.4317516035304	1
108	568.189327361106	1
109	563.8143273611062	1
110	559.2981983288481	1
111	554.6315316621815	1
112	549.8039454552851	1
113	544.8039454552851	1
114	539.6187602701	1
115	534.2341448854847	1
116	528.6341448854848	1
117	522.8008115521516	1
118	516.7138550304126	1
119	510.3502186667763	1
120	503.6835520001097	1
121	496.68355200010984	1
122	489.31513094747834	1
123	481.5373531697007	1
124	473.3020590520538	1
125	464.55205905205395	1
126	455.21872571872075	1
127	445.218725718721	1
128	434.4494949494903	1
129	422.7828282828238	1
130	410.0555555555513	1
131	396.0555555555515	1
132	380.4999999999962	1
133	362.9999999999965	1
134	342.9999999999968	1
135	319.66666666666384	1
136	291.66666666666424	1
137	256.6666666666648	1
138	209.9999999999989	1
139	140.0	1
140	0.0	0
